"publisherid","name"
40466,"Visible Ink Press"
40467,""
40468,"Delacorte Books for Young Readers"
40469,"Grand Central Publishing"
40470,"Bantam Books"
40471,"Aguilar"
40472,"Fleming H. Revell Company"
40473,"Holiday House"
40474,"Ballantine Books"
40475,"Hodder & Stoughton"
40476,"G.P. Putnam's Sons"
40477,"Pacific Eagle Publishing"
40478,"Marvel"
40479,""
40480,"DAW Books"
40481,"Creative Education"
40482,"Samhain Publishing, Ltd"
40483,"Humanitas"
40484,"Ballantine Books"
40485,"Avon"
40486,"Flanker Press"
40487,"University of California Press"
40488,"Nijgh & Van Ditmar"
40489,"Oxford University Press"
40490,"Grove Press"
40491,"City Lights Publishers"
40492,"First Second"
40493,"Dalkey Archive Press"
40494,"Flammarion"
40495,"Pocket Books"
40496,"Bloomsbury"
40497,"Forge Books"
40498,"Bethany House"
40499,"Crown Publishers"
40500,"St. Martin's Paperbacks"
40501,"Simon Schuster Books for Young Readers"
40502,"Viking Juvenile"
40503,"Del Rey"
40504,"Simon Spotlight Entertainment"
40505,"Ballantine Books"
40506,""
40507,"HarperCollins"
40508,"Ecco"
40509,"Micah 68"
40510,"Visprint, Inc."
40511,"Yen Press"
40512,"Carmelo & Bauermann Printing Corp"
40513,"Simon & Schuster Books for Young Readers"
40514,"Pocket Books"
40515,"Barbour Books"
40516,"Avon"
40517,"Da Capo Lifelong Books"
40518,"Phaidon Press"
40519,"Scribner"
40520,"Ellora's Cave"
40521,"Lyons Press"
40522,"Elton-Wolf Publishing"
40523,"Houghton Mifflin Harcourt"
40524,"Routledge"
40525,"Scholastic Inc."
40526,"Beacon Press"
40527,"Bloomsbury Publishing PLC"
40528,"Little, Brown Books for Young Readers"
40529,"Guimarães Editores"
40530,"Vertigo"
40531,"CreateSpace Independent Publishing Platform"
40532,"Nesin Yayınevi"
40533,"Γράμματα"
40534,"Touchstone / Simon & Schuster UK"
40535,"Andrews McMeel Publishing"
40536,"Simon Schuster"
40537,"Plume Books"
40538,"John Wiley & Sons"
40539,"Aegypan"
40540,"Bloomsbury USA Childrens"
40541,"Open Road Media"
40542,"Candlewick"
40543,"Baen Books"
40544,"Ace Books"
40545,"PublicAffairs"
40546,"Ballantine Books"
40547,"Scholastic Inc"
40548,"William Morrow Paperbacks"
40549,"Delacorte Press"
40550,"Wedded Bliss Romances, LLC"
40551,"Ötüken Neşriyat"
40552,"Siren Publishing"
40553,"St. Martin's True Crime"
40554,"Berkley"
40555,"Abhinav Publications"
40556,""
40557,""
40558,"HarperCollins"
40559,""
40560,"ADV Manga"
40561,"Halsted Press"
40562,"Diogenes"
40563,"Scepter Press"
40564,""
40565,"G.P. Putnam's Sons Books for Young Readers"
40566,"Portmanteau Press LLC"
40567,"Vintage"
40568,"Concordia Publishing House"
40569,""
40570,"Rachel Van Dyken"
40571,"Scholastic"
40572,"Random House Anchor"
40573,"Crown"
40574,"Turtleback Books"
40575,"Ives Washburn"
40576,"Bison Books"
40577,"Stylos"
40578,""
40579,"kotobarabia.com"
40580,"Grand Central Publishing"
40581,"Puffin Books"
40582,"Robert Laffont"
40583,"Berkley Heat"
40584,"Grosset & Dunlap"
40585,"Bethany House Publishers"
40586,"Golden Press"
40587,"Teresa Jones"
40588,"アスキーメディアワークス"
40589,"HarperElement"
40590,"Mercier Press"
40591,"Editorial Garuda"
40592,""
40593,"Walden Pond Press"
40594,""
40595,"Aladdin"
40596,""
40597,""
40598,"Tor Books"
40599,"Dorchester Publishing Co., Inc."
40600,"Beacon Press"
40601,"Bantam"
40602,"Hidden Gnome Publishing"
40603,"Mira"
40604,""
40605,"Hachette"
40606,"Multnomah Books"
40607,"Hachette Books"
40608,"Christendom Press"
40609,"دار الفكر - بيروت"
40610,"Simon Pulse"
40611,""
40612,"Darussalam"
40613,"HNI Books"
40614,""
40615,"Dorchester Publishing Co., Inc."
40616,"Avon"
40617,"Эксмо"
40618,"Central Park Media"
40619,"Amazon Digital Services"
40620,"DC Comics"
40621,"Yale University Press"
40622,"Penguin Group USA Inc"
40623,"Speak"
40624,"W. W. Norton Company"
40625,"Random House"
40626,"Orbit"
40627,"Dreamspinner Press"
40628,"University Press of New England"
40629,"Winterzeit Audiobooks Hs"
40630,"انتشارات آتلیه هنر ، 1371"
40631,"Dreamspinner Press, LLC"
40632,""
40633,"Avon Books"
40634,"Dial Books"
40635,"marika germanis"
40636,""
40637,"Kompas"
40638,"HTJB, Inc."
40639,"Puffin Books"
40640,""
40641,"Tor Books"
40642,"Pocket Books"
40643,"Abingdon Press"
40644,"Macmillan"
40645,"Pocket Books"
40646,"OMUPRESS"
40647,"Books Events"
40648,"Loyola Classics"
40649,"http://www.telemachuspress.com/"
40650,"Doubleday"
40651,"InterMix"
40652,"Red Iris Books"
40653,"Leopold"
40654,"Samuel French"
40655,"Actes Sud"
40656,"Foreign Languages Press"
40657,""
40658,"E.M. Leya"
40659,"Gold Eagle"
40660,"University of New Mexico Press"
40661,"Servant Publications"
40662,"Harvest House Publishers"
40663,"Georgia Cates"
40664,"Da Capo Press"
40665,""
40666,"Nelson Books"
40667,"Einaudi"
40668,"Routledge"
40669,"Little, Brown Book Group"
40670,"علمی فرهنگی"
40671,"Schöffling & Co."
40672,"St. Martin's Paperbacks"
40673,""
40674,"Vertigo"
40675,"Kensington"
40676,"Routledge"
40677,"Random House Canada"
40678,"Harper Collins"
40679,"Marvel"
40680,"Alicia Howard Presents"
40681,"Fragment"
40682,"ბაკურ სულაკაურის გამომცემლობა"
40683,"دار الكتاب العربي"
40684,"Lentera Dipantara"
40685,"Mariner Books"
40686,"Ballantine Books"
40687,"Lantern Books"
40688,"Dial Books"
40689,""
40690,"Damm Förlag"
40691,"IDW Publishing"
40692,"Pocket Books"
40693,"Simon Schuster"
40694,"Tellerup"
40695,""
40696,"Hodder Paperback"
40697,"Bantam"
40698,"Simon Schuster Books for Young Readers"
40699,"PSICOM"
40700,""
40701,""
40702,"G.P. Putnam's Sons Books for Young Readers"
40703,"Amazon Digital Services"
40704,""
40705,"Penguin Books"
40706,"Headline"
40707,"Gagas Media"
40708,"Candlewick Press"
40709,"Pan"
40710,"Gale Ecco, Print Editions"
40711,"Borgen"
40712,"Vintage"
40713,"دار الشروق"
40714,"Outskirts Press"
40715,"Vertigo"
40716,"VIZ Media LLC"
40717,"Elamr"
40718,""
40719,"Orbit"
40720,"First Second"
40721,"W. W. Norton Company"
40722,"Little, Brown Books for Young Readers"
40723,"Ballantine"
40724,""
40725,"Rayne Hall"
40726,"Thomas Nelson"
40727,""
40728,""
40729,"Učila International"
40730,"Vintage"
40731,""
40732,"Two Lions"
40733,"Blink"
40734,"Blvnp Publishing Incorporated"
40735,""
40736,"Byron Goines"
40737,"Scout Press"
40738,"Allen & Unwin"
40739,"Duncurra"
40740,"The Macmillan Company"
40741,"Zest Books"
40742,"Atheneum Books for Young Readers"
40743,"Simon Spotlight"
40744,"MIT Press"
40745,"Penguin Books"
40746,"Simon & Schuster"
40747,"Amazon Digital Services, Inc."
40748,"Harper Perennial"
40749,"J. Daniels"
40750,"White Wolf"
40751,"Reclam, Ditzingen"
40752,"Penguin Group"
40753,"Lumen Editorial"
40754,"Soul Mate Publishing"
40755,"HMH Books for Young Readers"
40756,"Goldmann Verlag"
40757,"PLON"
40758,"HarperCollins Publishers"
40759,"Ötüken Neşriyat"
40760,"Pinnacle Books Inc."
40761,"Riptide Publishing"
40762,""
40763,""
40764,""
40765,"Lübbe"
40766,"Avon"
40767,"Pushkin Press"
40768,"Arrow"
40769,"Little, Brown Book Group"
40770,""
40771,"US Naval Institute Press"
40772,"Urban Books"
40773,"Image Comics"
40774,"Globo"
40775,"Penguin"
40776,"Gollancz"
40777,"Tyndale House Publishers"
40778,"Penguin Classics"
40779,"Univ Of Minnesota Press"
40780,"Doubleday Books (Garden City, NY)"
40781,"Last Gasp"
40782,""
40783,"Del Rey"
40784,"Philomel Books"
40785,""
40786,"Cavendish Square Publishing"
40787,"St. Martin's Press"
40788,"Harper Collins"
40789,"Orion"
40790,"Dover Publications"
40791,"VIZ Media LLC"
40792,"دار الشروق"
40793,"Transworld Digital"
40794,"G.P. Putnam's Sons Books for Young Readers"
40795,"Tor Books"
40796,"Berkley"
40797,"Feltrinelli"
40798,"That's What She Said Publishing"
40799,"Del Rey"
40800,""
40801,"Harper Perennial"
40802,""
40803,"Sphere"
40804,"Atheneum/Richard Jackson Books"
40805,"Grasset"
40806,"Elsa Holland Books"
40807,""
40808,"Bezige Bij b.v., Uitgeverij De"
40809,"Monsieur Toussaint Louverture"
40810,"DC Comics"
40811,"دار كلمات للنشر والتوزيع"
40812,"HarperOne"
40813,"Celestial Voices, Inc"
40814,"TimeCrime"
40815,""
40816,"Penguin Books Ltd"
40817,"Brass Bed Books"
40818,"Bristol Classical Press"
40819,"C. S. Johnson"
40820,""
40821,"T C Southwell, via Smashwords"
40822,"Egmont"
40823,"Rodolfo Martin Vitangcol"
40824,""
40825,"Garzanti"
40826,"Knopf Canada"
40827,"Seven Seas"
40828,"Feiwel & Friends"
40829,"Aladdin"
40830,"Suhrkamp Verlag"
40831,"Random House"
40832,"Tor Books"
40833,"Loeb Classical Library"
40834,"Image Comics"
40835,"Thomas & Mercer"
40836,"Kodansha Comics"
40837,"Disney Press"
40838,"Oxford University Press, USA"
40839,"Doubleday"
40840,"Santa Fe Writer's Project"
40841,"Vision"
40842,""
40843,"Candlewick Press"
40844,"Fortress Press"
40845,"Graydon House"
40846,"Baltos lankos"
40847,"AMZ Editrice"
40848,"Random House"
40849,"Catapult"
40850,"Razorbill"
40851,"Aneko Press"
40852,"Tor Books"
40853,""
40854,"SlimBooks, Inc."
40855,"Zirk's Quirks Ltd."
40856,"Xlibris"
40857,"Starscape Books"
40858,"Little, Brown Books for Young Readers"
40859,"Broadside e-books"
40860,"HarperCollins"
40861,"Jennifer Archer"
40862,"Almadia"
40863,"Hal Leonard Publishing Corporation"
40864,"HarperCollins Publishers"
40865,"Berkley"
40866,"St. Martin's Press"
40867,""
40868,"Milan"
40869,"Dienas Grāmata"
40870,""
40871,"Sacred Forest Publishing"
40872,"نوفا بلس للنشر والتوزيع"
40873,""
40874,"Farrar, Straus and Giroux"
40875,"TokyoPop Inc"
40876,"University of Chicago Press"
40877,"University Press of Mississippi"
40878,"McGraw-Hill Education"
40879,"Flux"
40880,"San Juan Publishing"
40881,"Vintage"
40882,"Image"
40883,"Atria Books"
40884,"Jove"
40885,"Spectra"
40886,"Bantam"
40887,"Aladdin"
40888,"Doubleday"
40889,"Rebel Pub. House"
40890,"Sourcebooks Landmark"
40891,"Boomer Books"
40892,"Grand Central Publishing"
40893,"Bethany House Publishers"
40894,"Red Dress Ink"
40895,"Pen Press"
40896,"Distractions Ink"
40897,"Da Capo Press"
40898,"Random House Trade"
40899,"Simon & Schuster Books for Young Readers"
40900,"REBO Productions"
40901,"Charisma House"
40902,"TokyoPop"
40903,"HarperCollins"
40904,"Volo"
40905,"BenBella Books"
40906,"St. Martin's Paperbacks"
40907,"PM Press"
40908,"Simon Schuster"
40909,"Vintage"
40910,"Aladdin Paperbacks"
40911,"Penerbit Goodfaith Production"
40912,"Ballantine Books"
40913,"Vintage"
40914,"Avon Books"
40915,""
40916,"Center Street"
40917,"Albert Whitman Company"
40918,"McBooks Press"
40919,"Suma de Letras"
40920,"Pocket Star Books"
40921,"HarperCollins Publishers"
40922,"HarperCollins Publishers"
40923,"HarperCollins"
40924,"DAW"
40925,"Walker Books for Young Readers"
40926,"Createspace Independent Publishing Platform"
40927,"Westminster John Knox Press"
40928,"Starscape"
40929,"Voyager/HarperCollins"
40930,"Gallery Books"
40931,"Like"
40932,"Multnomah"
40933,"Scholastic"
40934,"Avon"
40935,"Penguin Books Ltd"
40936,"Atheneum Books for Young Readers"
40937,"Atheneum Books for Young Readers"
40938,"St. Martin's Griffin"
40939,""
40940,"Toby Press"
40941,"Gramedia Pustaka Utama"
40942,"Avon Books"
40943,"Gramedia Pustaka Utama"
40944,"Atheneum/Richard Jackson Books"
40945,"Dreamspinner Press LLC"
40946,"白泉社"
40947,"Moody Press"
40948,"Zondervan"
40949,"Crystal Quill Publishing"
40950,"Skylark"
40951,"Ballantine"
40952,"G.P. Putnam's Sons Books for Young Readers"
40953,"Shogakukan"
40954,"HarperOne"
40955,"Jove"
40956,"Roc"
40957,"Laurel Leaf"
40958,"Hodder & Stoughton"
40959,"Morpheus International"
40960,"Orion"
40961,"Harper"
40962,"Pinnacle"
40963,"Farrar, Straus and Giroux"
40964,"Borgo Press"
40965,"Avon Books"
40966,"University of Chicago Press"
40967,"Forge"
40968,"Cavalier Press"
40969,"Northwestern University Press"
40970,"Querido"
40971,"Signet Classic"
40972,"Marvel"
40973,"Women's Press"
40974,"HarperCollins UK"
40975,"DAW"
40976,"Bethany House Publishers"
40977,"Samhain Publishing, Ltd."
40978,"白泉社"
40979,"Sourcebooks Casablanca"
40980,"Avon"
40981,"Flanker Press"
40982,"Bibliothèque Québécoise"
40983,"Prometheus Books"
40984,"G.P. Putnam's Sons"
40985,""
40986,"Liveright Publishing Corporation"
40987,"Xlibris Corporation"
40988,"Vintage"
40989,"Vintage"
40990,"Zondervan"
40991,"Ballantine Books"
40992,"Grijalbo"
40993,"Verbum Crime"
40994,"Presses du Châtelet"
40995,"Cartea Românească"
40996,"عالم المعرفة"
40997,""
40998,"Bethany House Publishers"
40999,"Simon Pulse"
41000,"Torn Veil Books"
41001,"Penguin Books"
41002,"Alfred A. Knopf"
41003,"Bantam"
41004,"Delacorte Press"
41005,"Dalkey Archive Press"
41006,"Deseret Book"
41007,"Simon Spotlight Entertainment"
41008,"Ballantine Books"
41009,"Target"
41010,"Doubleday"
41011,"Foundation for Thought and Ethics"
41012,"Laurel Leaf"
41013,"Smashwords"
41014,"TokyoPop"
41015,"Cacho Publishing House"
41016,"Knopf Publishing Group"
41017,"Sphere"
41018,"Berkley Trade"
41019,"Chronicle Books (CA)"
41020,"Anchor"
41021,"Flux"
41022,"Scholastic"
41023,"Routledge"
41024,"Gallimard Education"
41025,"Mariner Books"
41026,"Arthur A. Levine Books"
41027,"Vertigo"
41028,"CreateSpace"
41029,"Γράμματα"
41030,"HarperCollins"
41031,"Nicotext"
41032,"Nancy Paulsen Books"
41033,"HarperCollins Publishers Ltd"
41034,"Harvest House Publishers"
41035,"Harlequin"
41036,"Delacorte Press"
41037,"Ace Books"
41038,"Scholastic Paperbacks"
41039,"Bison Books"
41040,"HarperCollins Publishers"
41041,"The Wild Rose Press"
41042,"Siren Publishing"
41043,"Lulu"
41044,"Berkley"
41045,"Pearson"
41046,"Viz Media"
41047,"Halstead Press"
41048,""
41049,"Harmondsworth Penguin"
41050,"Grosvenor House Publishing Limited"
41051,"Blorenge Books"
41052,""
41053,"penguin books"
41054,"Joseph Evans"
41055,"Tyndale Kids"
41056,"Hesperus Press"
41057,"Sweet Valley"
41058,"Puffin Books"
41059,"Smashwords"
41060,"Charming Gal Publications"
41061,"Flammarion"
41062,"Deseret Book"
41063,"Grove Press"
41064,"Pacific Press Publishing Association"
41065,"Berkley Heat"
41066,"Grosset & Dunlap"
41067,"Harper Voyager"
41068,"Bethany House Publishers"
41069,"Golden Books"
41070,"Free Press"
41071,"アスキーメディアワークス"
41072,""
41073,"Aladdin"
41074,"Dalkey Archive Press"
41075,"Scribner Book Company"
41076,"VIZ Media, LLC"
41077,"Tor Books"
41078,"Zondervan"
41079,"Carina Press"
41080,"Amazon Media EU S.à r.l."
41081,"Amulet Books"
41082,"Ehrenwirth"
41083,"Forge Books"
41084,"HarperOne"
41085,"دار الفكر - بيروت"
41086,"Pocket Books"
41087,"Marie Astor"
41088,"Scribner"
41089,"Pantheon"
41090,"Darussalam"
41091,"HNI Books"
41092,""
41093,"Simon & Schuster"
41094,"Penguin Group"
41095,"Delacorte Press"
41096,"Transworld Publishers"
41097,""
41098,"Loose Id"
41099,"Calla Editions"
41100,""
41101,"Raine Miller Romance"
41102,"Atom"
41103,"Cornerstone Digital"
41104,"CreateSpace"
41105,""
41106,"انتشارات آتلیه هنر 1371"
41107,"Liquid Silver Books"
41108,""
41109,"HarperCollins"
41110,""
41111,"E K Blair LLC"
41112,"Brookehaven Publishing"
41113,"Dial Books"
41114,"HarperTeen"
41115,"Marika Germanis"
41116,""
41117,"Dastan Books"
41118,"Little, Brown Books for Young Readers"
41119,"Taschen"
41120,"Tor Books"
41121,"MLR Press"
41122,"Montlake Romance"
41123,"Random House of Canada"
41124,"Pocket Books Romance"
41125,"Little Brown and Company"
41126,"Einaudi"
41127,"Abingdon Press"
41128,"DAW"
41129,"Dover Publications"
41130,"Red Idris Books"
41131,"Delacorte Books for Young Readers"
41132,""
41133,"Katie Ashley Productions"
41134,"SMP Trade Paper/ St. Martin's Griffin"
41135,"E.L. Publishing"
41136,"Gold Eagle"
41137,"Bulfinch"
41138,"Whitaker House"
41139,"Razorbill"
41140,"FaithWords"
41141,"Branden Books"
41142,"Simon Pulse"
41143,"Dell"
41144,""
41145,""
41146,""
41147,"Little, Brown Book Group"
41148,"Counterpoint"
41149,""
41150,"Gallery Books"
41151,""
41152,""
41153,"Plume/Penguin Group (NYC)"
41154,"Sunbeams2u, Inc."
41155,"Feiwel & Friends"
41156,"Quasis Uitgevers"
41157,"Image Comics"
41158,"Berkley Books"
41159,"Kensington"
41160,"Loyalty Ink Publishing, LLC"
41161,"Ballantine Books"
41162,"BiblioLife"
41163,"Touchstone"
41164,"HarperCollins Australia"
41165,"Vintage Crime/Black Lizard"
41166,"المكتبة العصرية"
41167,"Ballantine Books"
41168,"Broadway Books"
41169,"Fantastic Fiction Publishing"
41170,""
41171,"Ponto Pocket"
41172,"Rivages"
41173,"Hachette Books"
41174,"Penguin Books"
41175,""
41176,"Tellerup"
41177,""
41178,"HarperCollins Publishers"
41179,"Bantam"
41180,"AHA! Process"
41181,"PSICOM"
41182,"Viz Media"
41183,""
41184,"Pantheon"
41185,"James P. Long"
41186,"Headline"
41187,"Schwarzkopf & Schwarzkopf"
41188,"Createspace"
41189,"Dial/Penguin"
41190,"Sounds True"
41191,"Knopf"
41192,"Katherine Tegen Books"
41193,"VIZ Media LLC"
41194,"Silvester"
41195,"Doubleday"
41196,"Smashwords"
41197,"W. W. Norton & Company"
41198,"Little, Brown and Company"
41199,"Grand Central Publishing"
41200,"Rayne Hall"
41201,"Houghton Mifflin Harcourt"
41202,"Avon"
41203,"Arthur A. Levine Books"
41204,"New Market Press"
41205,"Orion"
41206,"Alfaguara"
41207,"Pocket"
41208,"ირიათონი"
41209,"Andesite Press"
41210,"Atheneum Books for Young Readers"
41211,"Knopf"
41212,"Michelle Howard"
41213,"Uyirmmai Pathippagam"
41214,"Pan Books"
41215,"Master Books"
41216,"W. W. Norton Company"
41217,"Moonshine Press"
41218,"Simon Spotlight"
41219,"Dell Publishing Company"
41220,"LIRA"
41221,""
41222,"Univ Of Minnesota Press"
41223,"North Atlantic Books"
41224,"Casa das Letras"
41225,"Seven Stories Press"
41226,""
41227,"Bloomsbury USA Childrens"
41228,"Calmann-Lévy"
41229,"Signet"
41230,"Marian Wood Books/Putnam"
41231,"Loose Id, LLC"
41232,"Barnes & Noble Inc"
41233,"Ace"
41234,"Barbour Publishing"
41235,"Oxford University Press"
41236,"Createspace Independent Publishing Platform"
41237,"Gallery Books"
41238,"FinePrint"
41239,"Urban Books"
41240,"University Press of Mississippi"
41241,"Signet"
41242,"One's Own Publishing House Ltd."
41243,"American Vision"
41244,"Ravensburger Buchverlag"
41245,"Greenwillow Books"
41246,"Harper Design"
41247,"HarperCollins Publishers"
41248,""
41249,""
41250,"W Pub Group"
41251,"Espasa Calpe Mexicana"
41252,""
41253,"دار الشروق"
41254,""
41255,"Scholastic Press"
41256,"Crown Books for Young Readers"
41257,"Feltrinelli"
41258,"That's What She Said Publishing"
41259,""
41260,"اساطیر"
41261,""
41262,"Createspace Independent Publishing Platform"
41263,"Graphix"
41264,"Hachette Digital"
41265,"Harper Collins"
41266,"Valdemar"
41267,"Albin Michel"
41268,"DC"
41269,"دار الحضارة للنشر والتوزيع"
41270,"Random House India"
41271,""
41272,"Fabryka Słów"
41273,"Prodigy Gold Books"
41274,"Grafton"
41275,"Atrium Förlag"
41276,"S.E. Hall"
41277,"La nave di Teseo"
41278,"Ebury Press (Fiction)"
41279,"Edições ASA"
41280,"Kindle Press"
41281,"Άγρα"
41282,"Tor Books"
41283,"Image Comics"
41284,"Edições ASA"
41285,"Basic Books"
41286,"Grindhouse Press"
41287,"Simon Pulse"
41288,""
41289,"DC Comics"
41290,"Custom House"
41291,"Gimtasis žodis"
41292,"Catapult"
41293,""
41294,"Ampersand Publishing"
41295,"Subterranean Press"
41296,"St. Martin's Press"
41297,""
41298,"Createspace Independent Publishing Platform"
41299,"Starscape"
41300,"Annick Press"
41301,""
41302,"First Second"
41303,"Mondadori"
41304,"Troll Communications"
